,0,0,0
17864,2018-05-11T16:23:19.29,Illesil,imonaboat11: to all the idiots in chat? have you actually tried it? the cheese is salty and the pineapple is sweet the combination is simply heaven
17865,2018-05-11T16:23:20.49,selfether,SNAKE TRAP
17866,2018-05-11T16:23:20.92,Dud_Moore,cmonBruh
17867,2018-05-11T16:23:22.98,danyelt10,what if you're a bread-ie
17868,2018-05-11T16:23:23.42,Gloubzy,me no dum dum
17869,2018-05-11T16:23:24.16,LetsGoToTahiti,thicc crust = NA
17870,2018-05-11T16:23:24.26,morloce,VoHiYo Weeb dansgamers away VoHiYo
17871,2018-05-11T16:23:24.32,ChupakabraH,EAT BRAD amazBASS Clap
17872,2018-05-11T16:23:25.28,ThunderFang3,mmmmh bread
17873,2018-05-11T16:23:25.80,Renixion,gachiGASM
17874,2018-05-11T16:23:26.22,powerlevelover9000,coin creeper
17875,2018-05-11T16:23:26.71,phoenixkastl,thats not even a pizza DansGame
17876,2018-05-11T16:23:26.76,nighthawk745,gachiGASM
17877,2018-05-11T16:23:27.71,mrinvisable2,@AmazHS maybe Both?
17878,2018-05-11T16:23:27.73,DEM_OLI_SHER,gachiBASS
17879,2018-05-11T16:23:28.91,Gruumzh,thicc or sticc as long as DDs Kappa
17880,2018-05-11T16:23:30.73,KaguZ,snaily FeelsGoodMan
17881,2018-05-11T16:23:33.2,tbasist,DansGame
17882,2018-05-11T16:23:35.46,jolical,Thicc crust! embrace the gluttony
17883,2018-05-11T16:23:36.57,Radisome,@AmazHS Thanks for introducing us to you GF Rosy
17884,2018-05-11T16:23:38.44,Neonldas,"@AmazHS Well Rare steak is literally eating raw meat, why don' you just bite the cow? DansGame"
17885,2018-05-11T16:23:41.74,swiggityyyy,ALL HAIL GARY THE SNAIL!!!!@@@@@2
17886,2018-05-11T16:23:42.09,ChicagoDNB,Amaz has Illuminati hands? More like pineapple pizza hands. cheer1000
17887,2018-05-11T16:23:42.53,Albertnuk,@AmazHS do u think hands is one of the most beautiful thing we have? <3
17888,2018-05-11T16:23:43.4,rippepperoni,gachiGASM
17889,2018-05-11T16:23:44.57,Circles360,:|
17890,2018-05-11T16:23:45.96,Christian_HS,amazGasm
17891,2018-05-11T16:23:46.75,lvl69blackmage,you are BrokeBack as hell
17892,2018-05-11T16:23:47.78,Dem2130,coin tarcreeper Kappa
17893,2018-05-11T16:23:47.93,nighthawk745,D:
17894,2018-05-11T16:23:48.09,チョマ,gachiGASM
17895,2018-05-11T16:23:48.45,exileuniverse,monkaS
17896,2018-05-11T16:23:48.63,callmeonmycellphone,gachiGASM ass
17897,2018-05-11T16:23:48.66,Circles360,"Thin is so good, so crispy."
17898,2018-05-11T16:23:50.93,obsideeun,LUL
17899,2018-05-11T16:23:51.41,kvoxi,Amaz hand-man confirmed Kappa
17900,2018-05-11T16:23:51.76,Christian_HS,Wooo HYPERS
17901,2018-05-11T16:23:52.5,selfether,@AmazHS In France where I come from we just eat the snails instead of finding them annoying
17902,2018-05-11T16:23:52.77,Riandea,FEET gachiGASM
17903,2018-05-11T16:23:52.7,Tinkitinkitheone,eyes
17904,2018-05-11T16:23:52.82,FireBrawlx,he has a foot fetish
17905,2018-05-11T16:23:52.9,Raddaya,@Neonldas FailFish
17906,2018-05-11T16:23:54.52,Pachiefico,@neonldas i am biting a cow GOWKratos
17907,2018-05-11T16:23:55.15,GALLICK,amazBASS
17908,2018-05-11T16:23:55.1,Audible150000,"@jolical YES, GO THICK CRUSTERS"
17909,2018-05-11T16:23:57.38,davyblade,gachiGASM gachiGASM
17910,2018-05-11T16:23:58.02,typical_creative_username,why would i eat pewdiepie's video editor? DansGame
17911,2018-05-11T16:23:58.40,platypuz,LUL
17912,2018-05-11T16:23:58.86,Yuri_Goddess,hand fetish DansGame
17913,2018-05-11T16:24:00.4,phoenixkastl,DICK FETISH gachiGASM
17914,2018-05-11T16:24:01.09,pathetic_appl3,Wutfac
17915,2018-05-11T16:24:01.66,NerdIRage,hand fetishes monkaS they get to objectify me
17916,2018-05-11T16:24:01.72,MyGuyNoah,HYPERS
17917,2018-05-11T16:24:02.08,quip27,WutFace
17918,2018-05-11T16:24:02.22,ReynTime_Baby,LUL
17919,2018-05-11T16:24:02.33,少女不十分,WutFace
17920,2018-05-11T16:24:02.57,MrIsildur,amazBASS amazBASS amazBASS amazBASS amazBASS amazBASS amazBASS amazBASS amazBASS
17921,2018-05-11T16:24:02.57,mysterious_09,Hands Kreygasm
17922,2018-05-11T16:24:03.02,Czarrny,feet gachiGASM
17923,2018-05-11T16:24:03.16,dont_underuse_monkas,HYPERS
17924,2018-05-11T16:24:03.45,exileuniverse,LOL
17925,2018-05-11T16:24:03.63,Digedag,HYPERS
17926,2018-05-11T16:24:03.76,rexiafortuna,"I just got 8 ads in a row, rip watching stream lmao"
17927,2018-05-11T16:24:03.88,Kanyenke,armpits gachiGASM
17928,2018-05-11T16:24:03.92,quip27,WutFace WutFace
17929,2018-05-11T16:24:04.25,Riandea,TRUE gachiGASM
17930,2018-05-11T16:24:04.2,silver_trashh,KIRA QUEEN
17931,2018-05-11T16:24:04.34,chocopainwastaken,LUL
17932,2018-05-11T16:24:04.40,CAKERINO,HYPERS
17933,2018-05-11T16:24:04.43,Tryhardstan,HYPERS
17934,2018-05-11T16:24:04.49,Mellqart,Kreygasm
17935,2018-05-11T16:24:04.78,Aklaio,LUL wtf
17936,2018-05-11T16:24:04.90,el_malak,stop talking about fkn fetishes dude lol
17937,2018-05-11T16:24:05.11,Vodski,TEH FOOTNESS
17938,2018-05-11T16:24:06.0,adonsu,WutFace
17939,2018-05-11T16:24:06.24,pathetic_appl3,HYPERS
17940,2018-05-11T16:24:06.,WlSPA,gachiGASM Snow
17941,2018-05-11T16:24:06.52,OffBeatOddity,HYPERS WOOOOOOOO
17942,2018-05-11T16:24:06.5,obsideeun,WutFace
17943,2018-05-11T16:24:06.61,チョマ,HYPERS
17944,2018-05-11T16:24:06.9,TheAdamBaum,HYPERS woo
17945,2018-05-11T16:24:07.19,Ein23,Kreygasm
17946,2018-05-11T16:24:07.20,Mithaux,HYPERS
17947,2018-05-11T16:24:07.33,v1perr,DansGame
17948,2018-05-11T16:24:07.68,TheLostCrown,HYPERS
17949,2018-05-11T16:24:07.91,aquatak,"if you think about it noodles, bread, pizza and sandwiches are mostly just flour so all kinda the same"
17950,2018-05-11T16:24:08.17,itsFunell,WutFace
17951,2018-05-11T16:24:08.39,NerdIRage,HYPERS WOO
17952,2018-05-11T16:24:08.44,Planesrift,HYPERS
17953,2018-05-11T16:24:08.47,theNivkh,feet is literally pleb tier
17954,2018-05-11T16:24:08.51,Renixion,HYPERS
17955,2018-05-11T16:24:08.53,Dolphtw,gachiGASM FEET
17956,2018-05-11T16:24:08.54,Kel_Ebek,WutFace HYPERS
17957,2018-05-11T16:24:08.62,EMP_Noels_Parole_Officer,gachiGASM
17958,2018-05-11T16:24:08.64,7ukingmad,YES
17959,2018-05-11T16:24:09.20,davyblade,amazWut
17960,2018-05-11T16:24:10.59,nighthawk745,haHAA
17961,2018-05-11T16:24:10.78,witty_pup,MAJORITY LUL
17962,2018-05-11T16:24:10.94,pathetic_appl3,TheIlluminati
17963,2018-05-11T16:24:11.32,Sasori_322,HYPERS
17964,2018-05-11T16:24:11.63,Tram_ramt,timing
17965,2018-05-11T16:24:11.80,MyGuyNoah,ONE THOUSAND DOLLARS POGGERS
17966,2018-05-11T16:24:11.8,チョマ,DansGame
17967,2018-05-11T16:24:12.,HeyltsSteve,woo HYPERS
17968,2018-05-11T16:24:12.52,Flaxomaxo,POGGERS
17969,2018-05-11T16:24:12.90,FireBrawlx,show you fett pls
17970,2018-05-11T16:24:13.2,Shikafrecko,HYPERS
17971,2018-05-11T16:24:14.22,Gruumzh,show feet or prerecorded
17972,2018-05-11T16:24:14.48,GALLICK,haHAA
17973,2018-05-11T16:24:14.69,Ualekse,Poggers
17974,2018-05-11T16:24:14.73,Agera153,Amaz go to italy and eat pineapple pizza in front of people Kappa see what happens
17975,2018-05-11T16:24:14.75,alfadorTV,clintHYPERS
17976,2018-05-11T16:24:15.58,QUOTE_ME_IF_KRIPP_SALTY,haHAA
17977,2018-05-11T16:24:17.14,platypuz,HYPERS
17978,2018-05-11T16:24:17.39,Moldeno,BestPizza
17979,2018-05-11T16:24:17.69,wiechoczek,"@imonaboat11 actually had eaten pineapple pizza, it isn't as bad as i say in chat but it's funny to see ppl defend it so that's why i bash it :D"
17980,2018-05-11T16:24:19.44,Sasori_322,haHAA
17981,2018-05-11T16:24:20.39,Christian_HS,POGGERS
17982,2018-05-11T16:24:20.67,swiggityyyy,@AmazHS I have a scat fetish. just got done touching myself to 2g1c
17983,2018-05-11T16:24:23.36,Tram_ramt,timing though feet fetish POOOWWWW
17984,2018-05-11T16:24:23.61,QUOTE_IF_SOMEONE_QUOTE_ME,haHAA
17985,2018-05-11T16:24:24.14,豆腐,MercyWing1 amazHypers MercyWing2
17986,2018-05-11T16:24:25.68,Bob69,WutFace
17987,2018-05-11T16:24:26.18,RyanFrancis13,SIX HOT LOADS FETISH gachiGASM
17988,2018-05-11T16:24:29.19,exileuniverse,HYPERS
17989,2018-05-11T16:24:29.64,FireBrawlx,show feet
17990,2018-05-11T16:24:30.15,mikechanho,GOWKratos
17991,2018-05-11T16:24:31.91,CheeseBearTV,Pineapple Pizza Hand = PepeHands
17992,2018-05-11T16:24:33.3,nighthawk745,D: D:
17993,2018-05-11T16:24:34.40,Moldeno,they removed pineapple pizza emoticon PepeHands ?
17994,2018-05-11T16:24:35.46,gyuszi86,monkaStare
17995,2018-05-11T16:24:36.00,exileuniverse,monkaS ?
17996,2018-05-11T16:24:36.35,IPVPworld,i have a butt fetish
17997,2018-05-11T16:24:36.38,Kasaraki,D:
17998,2018-05-11T16:24:36.46,TheAdamBaum,DONT KINK SHAME ME HotPokket
17999,2018-05-11T16:24:36.87,Vodski,WutFace
18000,2018-05-11T16:24:37.01,obsideeun,WutFace That makes sense
18001,2018-05-11T16:24:37.05,Ein23,forsenThink
18002,2018-05-11T16:24:37.2,Kha_v_Sara,MercyWing1 DarkMode MercyWing2
18003,2018-05-11T16:24:38.10,Late_Night_V2,Staff monkaS
18004,2018-05-11T16:24:38.12,GALLICK,???????
18005,2018-05-11T16:24:38.30,Liquifiedx,monkaS
18006,2018-05-11T16:24:38.47,LinkeBanaan,LuL
18007,2018-05-11T16:24:38.53,quip27,WutFace
18008,2018-05-11T16:24:38.56,ChazzDex,🤔
18009,2018-05-11T16:24:38.72,witty_pup,Anime Tiddies
18010,2018-05-11T16:24:38.93,Aklaio,D:
18011,2018-05-11T16:24:39.29,winstonpei,?????
18012,2018-05-11T16:24:39.53,NerdIRage,monkaStare
18013,2018-05-11T16:24:39.72,Sold_My_Dog_For_RP,Mindblown
18014,2018-05-11T16:24:40.00,QUOTE_ME_IF_KRIPP_SALTY,forsenThink
18015,2018-05-11T16:24:40.01,Darklydrift,NotLikeThis
18016,2018-05-11T16:24:40.09,airtrack2010,??????????
18017,2018-05-11T16:24:40.75,leguiz,thats becouse its a normal fetish
18018,2018-05-11T16:24:40.90,YuYuMaple,????
18019,2018-05-11T16:24:41.07,sillywalnut,D:
18020,2018-05-11T16:24:41.33,timurmur,it's mean garbage hands
18021,2018-05-11T16:24:41.50,Yuri_Goddess,no u D:
18022,2018-05-11T16:24:41.61,Sasori_322,monkaS
18023,2018-05-11T16:24:41.63,Killall09,monkaS
18024,2018-05-11T16:24:41.70,dabbythehouseelf,????????????
18025,2018-05-11T16:24:41.89,Gruumzh,CoolStoryBob wow
18026,2018-05-11T16:24:42.44,platypuz,monkaS
18027,2018-05-11T16:24:42.67,sirZayron,????
18028,2018-05-11T16:24:42.75,vvarriorpig,:(
18029,2018-05-11T16:24:42.81,Also_Know_As,???????????????
18030,2018-05-11T16:24:42.97,Mipsy_,?????
18031,2018-05-11T16:24:42.97,Maxe2968,monkaStare
18032,2018-05-11T16:24:43.7,bamamat1724,NOTHING KreyGasm
18033,2018-05-11T16:24:43.80,el_malak,cuz were watching arena hs stream lmao
18034,2018-05-11T16:24:44.0,obsideeun,??????
18035,2018-05-11T16:24:44.11,Shikafrecko,triThonk
18036,2018-05-11T16:24:44.18,ChazzDex,makes sense 🤔
18037,2018-05-11T16:24:44.19,Lamazonie,N OFUCKING SENSE
18038,2018-05-11T16:24:44.55,vlctinhu,sodaTHINKING sodaTHINKING
18039,2018-05-11T16:24:45.22,ningzy,MonkaS
18040,2018-05-11T16:24:45.41,Suurkyy,deep
18041,2018-05-11T16:24:46.14,Illesil,??????
18042,2018-05-11T16:24:46.,WotorJL,??????????
18043,2018-05-11T16:24:46.53,FaSt3rMaSt3r,@AmazHS What is your fetish?
18044,2018-05-11T16:24:46.70,jackleonhart,Fetishes and kinks are different
18045,2018-05-11T16:24:47.97,7ukingmad,@AmazHS whats yours?
18046,2018-05-11T16:24:48.23,Aklaio,¿¿¿¿¿¿
18047,2018-05-11T16:24:48.84,danyelt10,check-mate chat
18048,2018-05-11T16:24:49.86,phoenixkastl,no u D:
18049,2018-05-11T16:24:51.30,Christian_HS,:)
18050,2018-05-11T16:24:51.3,trihard_slave_owner_2,TriHard /
18051,2018-05-11T16:24:51.51,KaguZ,nothing Kreygasm
18052,2018-05-11T16:24:51.78,jolical,my fetish is the void Kreygasm
18053,2018-05-11T16:24:52.33,EMP_Noels_Parole_Officer,@AmazHS My fetish is having a woman who cares about me. It's pretty rare FeelsBadMan
18054,2018-05-11T16:24:52.76,silentboy37,居狗得
18055,2018-05-11T16:24:53.54,zex59,thijsThinking
18056,2018-05-11T16:24:54.61,Staticbomb,?????
18057,2018-05-11T16:24:54.72,marksuccerberg,I have an Amaz fetish?
18058,2018-05-11T16:24:55.09,callmeonmycellphone,???????????/
18059,2018-05-11T16:24:55.2,wildwolf124417,Male feet fetish here
18060,2018-05-11T16:24:55.59,heavenlysf,forsenThink
18061,2018-05-11T16:24:55.74,exileuniverse,🤔
18062,2018-05-11T16:24:55.74,Flaxomaxo,I have a fetish on your Stream @AmazHS monkaS
18063,2018-05-11T16:24:56.48,Neonldas,Wowee
18064,2018-05-11T16:24:57.32,Mithaux,WutFace
18065,2018-05-11T16:24:58.78,ningzy,monkaS
18066,2018-05-11T16:24:59.03,jojonicio,cmonBruh
18067,2018-05-11T16:25:00.27,dc306,😶😶
18068,2018-05-11T16:25:03.69,Jackietan98,amazO
18069,2018-05-11T16:25:04.02,selfether,My fetish is watching Amaz put his fingers through his glasses Kreygasm Kreygasm
18070,2018-05-11T16:25:04.50,callmeonmycellphone,Wowee
18071,2018-05-11T16:25:04.63,Kar1on,DEEP DARK FANTASY
18072,2018-05-11T16:25:05.03,Audible150000,If being in Amaz's chat means liking Pineapple pizza then n1gger
18073,2018-05-11T16:25:09.18,imonaboat11,@EMP_Noels_Parole_Officer i cri FeelsBadMan
18074,2018-05-11T16:25:09.72,Kiluke9,the void...mmmm so sexy
18075,2018-05-11T16:25:10.4,RegnaRude,Amaz's fetish is getting 1-3 in his arena runs
18076,2018-05-11T16:25:11.02,cheese_bagel,"@AmazHS what if you're asexual, then no fetishes whatsoever"
18077,2018-05-11T16:25:12.95,All_Intensive_Porpoises,"I'm OK with normal fetishes like bestiality and necrophilia, but things like pineapple pizza creep me out"
18078,2018-05-11T16:25:14.43,Late_Night_V2,Mass dispel 🤔
18079,2018-05-11T16:25:15.,CheeseCakeBeats,cmonBruh
18080,2018-05-11T16:25:16.38,Marioraider18,Amaz fetish = Salty Romanians
18081,2018-05-11T16:25:16.58,obsideeun,@AmazHS So it's ok if my fetish is nothingness itself?
18082,2018-05-11T16:25:18.01,RyanFrancis13,cmonBruh
18083,2018-05-11T16:25:21.52,SharkPride,sniperino
18084,2018-05-11T16:25:23.21,Czarrny,what is real 🤔
18085,2018-05-11T16:25:24.01,RandomRay,SNIPERINO
18086,2018-05-11T16:25:24.9,RyanFrancis13,I saw it HYPERBRUH
18087,2018-05-11T16:25:28.57,QUOTE_ME_IF_KRIPP_SALTY,forsenThink
18088,2018-05-11T16:25:29.78,aero_tong,Sniper alert!
18089,2018-05-11T16:25:29.87,Tryhardstan,forsenThink
18090,2018-05-11T16:25:31.93,doran5511,cmonBruh
18091,2018-05-11T16:25:32.03,Bazzibit,cmonBruh I saw it
18092,2018-05-11T16:25:32.35,chocopainwastaken,tap tap tap
18093,2018-05-11T16:25:32.4,trihard_slave_owner_2,@Audible150000 TriHard Clap
18094,2018-05-11T16:25:33.33,vlctinhu,sodaTHINKING sodaTHINKING
18095,2018-05-11T16:25:33.81,tony1340464,Nothing is
18096,2018-05-11T16:25:34.56,Aklaio,WutFace
18097,2018-05-11T16:25:34.8,QUOTE_IF_SOMEONE_QUOTE_ME,amazPls
18098,2018-05-11T16:25:35.35,CheeseCakeBeats,cmonBruh STILL THERE
18099,2018-05-11T16:25:35.55,Yuri_Goddess,nothing monkaS
18100,2018-05-11T16:25:36.16,exileuniverse,Reality is the present
18101,2018-05-11T16:25:36.65,Pachiefico,PepeHands im real
18102,2018-05-11T16:25:36.82,certifiedsmartass,What's that 3/4 called?
18103,2018-05-11T16:25:37.80,Renixion,🤔
18104,2018-05-11T16:25:38.13,sapeeters10,@AmazHS why didnt you mass dispell explain it i dont understand?
18105,2018-05-11T16:25:38.23,nighthawk745,cmonBruh still there
18106,2018-05-11T16:25:38.44,quote_me_if_pay_respects,SourPls
18107,2018-05-11T16:25:40.09,mickwok,VSUACE
18108,2018-05-11T16:25:40.8,superbueb,amazPls
18109,2018-05-11T16:25:40.9,TheAdamBaum,@QUOTE_IF_SOMEONE_QUOTE_ME
18110,2018-05-11T16:25:43.06,Audible150000,"Yeah, I'm still here"
18111,2018-05-11T16:25:43.28,MyGuyNoah,SourPls
18112,2018-05-11T16:25:44.62,leguiz,ASME @AmazHS ?
18113,2018-05-11T16:25:44.76,Andreasg84,Doctor Three Kappa
18114,2018-05-11T16:25:45.82,callmeonmycellphone,!sniper
18115,2018-05-11T16:25:46.22,StreamElements,ヽ༼ຈل͜ຈ༽_•︻ ┻̿═━一 I'VE GOT THE STREAM IN MY SIGHTS!
18116,2018-05-11T16:25:47.14,Yuri_Goddess,@QUOTE_IF_SOMEONE_QUOTE_ME
18117,2018-05-11T16:25:47.69,SpecAwptimus,SNIPERINO KAPPACCINO
18118,2018-05-11T16:25:48.56,procyon_mfc,amazMmm
18119,2018-05-11T16:25:49.05,チョマ,Kappa
18120,2018-05-11T16:25:49.20,dont_underuse_monkas,@QUOTE_IF_SOMEONE_QUOTE_ME
18121,2018-05-11T16:25:49.38,Neonldas,monkaS
18122,2018-05-11T16:25:50.52,leguiz,ASMR @AmazHS *
18123,2018-05-11T16:25:51.0,el_malak,somes fetish can be the total absence of fetish... deep toutghts :)
18124,2018-05-11T16:25:51.21,Riandea,gachiGASM
18125,2018-05-11T16:25:52.98,Guts_Berserk_1997,@cheese_bagel what is asexual?
18126,2018-05-11T16:25:53.15,tony1340464,Everything is permitted
18127,2018-05-11T16:25:53.67,Late_Night_V2,LUL
18128,2018-05-11T16:25:54.05,dunastk,who has quest for 80g whispe me
18129,2018-05-11T16:25:54.11,pathetic_appl3,gachiGASM
18130,2018-05-11T16:25:54.29,wiechoczek,@QUOTE_IF_SOMEONE_QUOTE_ME
18131,2018-05-11T16:25:54.32,Paddin05,🤔
18132,2018-05-11T16:25:54.52,Sasori_322,Kappa
18133,2018-05-11T16:25:54.95,exileuniverse,@QUOTE_ME_IF_KRIPP_SALTY
18134,2018-05-11T16:25:55.12,obsideeun,@QUOTE_IF_SOMEONE_QUOTE_ME
18135,2018-05-11T16:25:55.26,QUOTE_ME_IF_KRIPP_SALTY,Kappa
18136,2018-05-11T16:25:55.57,luresia5,@AmazHS Fan-Art Channel WutFace
18137,2018-05-11T16:25:56.03,PringlesPCant,@AmazHS My fetish is making people uncomfortable by talking about fetishes.
18138,2018-05-11T16:25:58.5,Aklaio,Kappa k
18139,2018-05-11T16:25:58.65,Renixion,gachiGASM
18140,2018-05-11T16:25:59.59,Kar1on,gachiGASM
18141,2018-05-11T16:26:00.82,STAFFILOKOKK,what israel ANELE
18142,2018-05-11T16:26:04.25,selfether,Amaz Psychology Stream
18143,2018-05-11T16:26:04.49,Icybiscuit1412,sure Kappa
18144,2018-05-11T16:26:04.98,callmeonmycellphone,@quote_me_if_pay_respects
18145,2018-05-11T16:26:06.65,LinkeBanaan,@AmazHS You're my festish KappaPride <3
18146,2018-05-11T16:26:07.41,Setshi,WutFace SCAMAZ AWAKEN WutFace
18147,2018-05-11T16:26:07.82,jackleonhart,"@AmazHS Kinks are something you enjoy, fetishes are something you NEED. Know the difference VoHiYo"
18148,2018-05-11T16:26:08.81,kremennik,@AmazHS Who I should ask tho?
18149,2018-05-11T16:26:09.60,Firnaf,gachiGASM
18150,2018-05-11T16:26:10.08,souzouker42,FETISH IS HARAM ANELE
18151,2018-05-11T16:26:10.23,Flaxomaxo,@QUOTE_IF_SOMEONE_QUOTE_ME
18152,2018-05-11T16:26:10.53,Staticbomb,@QUOTE_IF_SOMEONE_QUOTE_ME
18153,2018-05-11T16:26:12.85,Bondila11,How about body hair fetish
18154,2018-05-11T16:26:13.49,shadowmrs,well ur fetish is rng lel @AmazHS
18155,2018-05-11T16:26:14.0,Valueacc,@AmazHS you have a fetish for glasses
18156,2018-05-11T16:26:14.3,7ukingmad,@AmazHS Whats yours ??
18157,2018-05-11T16:26:14.53,gayydo,Amaz has a 2D girl fetish Kappa
18158,2018-05-11T16:26:14.85,bearzme,@AmazHS who do we ask then
18159,2018-05-11T16:26:15.11,danyelt10,shame
18160,2018-05-11T16:26:16.0,Doodle_l ,i have a fetish for females
18161,2018-05-11T16:26:16.65,Paddin05,@QUOTE_IF_SOMEONE_QUOTE_ME
18162,2018-05-11T16:26:17.41,exileuniverse,monkaS
18163,2018-05-11T16:26:17.54,QUOTE_IF_SOMEONE_QUOTE_ME,monkaS 👉 🔔
18164,2018-05-11T16:26:17.75,チョマ,MingLee
18165,2018-05-11T16:26:18.19,witty_pup,@QUOTE_IF_SOMEONE_QUOTE_ME
18166,2018-05-11T16:26:18.35,zex59,fetish stream thijsS thijsLove
18167,2018-05-11T16:26:18.84,soliudsnek,!uptime
18168,2018-05-11T16:26:19.06,Sasori_322,Ding dong
18169,2018-05-11T16:26:19.1,StreamElements,"@soliudsnek, amazhs has been streaming for 3 hours 26 mins"
18170,2018-05-11T16:26:19.23,nighthawk745,haHAA shame
18171,2018-05-11T16:26:19.27,Firnaf,🔔 SHAME
18172,2018-05-11T16:26:19.35,danyelt10,SHAME!
18173,2018-05-11T16:26:19.47,Will_Manny_Eat_That,Gonna need the sniper overlay...
18174,2018-05-11T16:26:20.79,psn_mrsiebert,@QUOTE_IF_SOMEONE_QUOTE_ME
18175,2018-05-11T16:26:21.03,公雞生蛋,You don't say ?
18176,2018-05-11T16:26:21.56,FaSt3rMaSt3r,@AmazHS It's not an arena specialist stream either. <3
18177,2018-05-11T16:26:21.70,Aklaio,@quote_me_if_kripp_salty LUL your early
18178,2018-05-11T16:26:21.77,selfether,SHAME
18179,2018-05-11T16:26:22.09,reOKKKKK,"smelling ur boggers is a fetish, so yea u know about that"
18180,2018-05-11T16:26:22.11,guessed_right_trigger,TriHard 🔔
18181,2018-05-11T16:26:22.23,kevandaweeb,@AmazHS check the fan art section LUL
18182,2018-05-11T16:26:22.28,Kel_Ebek,🔔 Clap
18183,2018-05-11T16:26:23.32,fox3360,MingLee 🔔
18184,2018-05-11T16:26:23.79,Riandea,🔔 SHAME 🔔
18185,2018-05-11T16:26:24.0,I_Prax_I,@QUOTE_IF_SOMEONE_QUOTE_ME
18186,2018-05-11T16:26:24.21,platypuz,SHAME
18187,2018-05-11T16:26:24.25,SkyMaster3,GoT LUL
18188,2018-05-11T16:26:24.61,Christian_HS,🔔
18189,2018-05-11T16:26:24.71,wildwolf124417,Male feet omg.
18190,2018-05-11T16:26:25.4,obsideeun,SHAME FeelsBadMan
18191,2018-05-11T16:26:25.51,STAFFILOKOKK,danS
18192,2018-05-11T16:26:25.97,Ninjahamster2k14,Amaz the Fetishlist Kappa
18193,2018-05-11T16:26:26.61,quote_me_if_pay_respects,SHAME
18194,2018-05-11T16:26:27.0,doran5511,GOWKratos
18195,2018-05-11T16:26:28.29,チョマ,OMEGALUL
18196,2018-05-11T16:26:28.48,AyKay123,@Why_is_it_quote_me_instead_of_tag_me
18197,2018-05-11T16:26:28.87,pathetic_appl3,POGGERS
18198,2018-05-11T16:26:30.05,Christian_HS,POGGERS
18199,2018-05-11T16:26:30.24,wildwolf124417,Yes male feet
18200,2018-05-11T16:26:31.03,Planesrift,POGGERS
18201,2018-05-11T16:26:31.21,mydogisamutt,fetish's develop when sexual arousal is manifested in the presence of another stimulus
18202,2018-05-11T16:26:31.91,RipZinN,holy
18203,2018-05-11T16:26:31.94,Yuri_Goddess,Clap
18204,2018-05-11T16:26:32.17,NiceOneJames,Clap
18205,2018-05-11T16:26:33.02,Czarrny,Clap
18206,2018-05-11T16:26:33.07,Paddin05,POGGERS
18207,2018-05-11T16:26:33.36,Sasori_322,POGGERS
18208,2018-05-11T16:26:34.88,Roiy,POGGERS
18209,2018-05-11T16:26:35.35,wildwolf124417,Sexy male feet
18210,2018-05-11T16:26:35.71,Damakuno,LUL
18211,2018-05-11T16:26:37.14,mhn82ph,!quote
18212,2018-05-11T16:26:37.62,AmazQuotes,"""It's better to beat up new players so they don't get a false sense of security, and then they get better =)"" - Amaz, 2017"
18213,2018-05-11T16:26:38.38,GALLICK,MASS D
18214,2018-05-11T16:26:39.40,rikitikitay,do you like boys in sexy underwear? KappaPride
18215,2018-05-11T16:26:39.60,badluck2you,If you don't have any fetish then your fetish is smelling your own fart
18216,2018-05-11T16:26:42.4,callmeonmycellphone,POGGERS
18217,2018-05-11T16:26:51.86,krilz,ORDER LUL
18218,2018-05-11T16:26:53.43,rangedkibbles3,amazDww
18219,2018-05-11T16:26:53.75,VeelYo,ORDER FailFish
18220,2018-05-11T16:26:55.15,NaturalSelec,OMEGALUL RDER
